Region,Sex,Age group,Year,"Rate (per 100,000)",Counts,Population
Saskatchewan,Both sexes,'50-64',2006,920,1560,169630
Saskatchewan,Both sexes,'65-79',2006,1873,1640,87550
Saskatchewan,Both sexes,'80+',2006,2610,1100,42150
Saskatchewan,Both sexes,'35+',2007,1066,5510,517110
Saskatchewan,Both sexes,'35-49',2007,461,970,210340
Saskatchewan,Both sexes,'50-64',2007,940,1660,176660
Saskatchewan,Both sexes,'65-79',2007,2037,1790,87880
Saskatchewan,Both sexes,'80+',2007,2582,1090,42220
Saskatchewan,Both sexes,'35+',2008,933,4890,523940
Saskatchewan,Both sexes,'35-49',2008,342,720,210540
Saskatchewan,Both sexes,'50-64',2008,835,1530,183310
Saskatchewan,Both sexes,'65-79',2008,1843,1620,87900
Saskatchewan,Both sexes,'80+',2008,2394,1010,42180
Saskatchewan,Both sexes,'35+',2009,949,4990,525720
Saskatchewan,Both sexes,'35-49',2009,376,780,207540
Saskatchewan,Both sexes,'50-64',2009,924,1740,188270
Saskatchewan,Both sexes,'65-79',2009,1755,1540,87740
Saskatchewan,Both sexes,'80+',2009,2206,930,42160
Saskatchewan,Both sexes,'35+',2010,1001,5340,533450
Saskatchewan,Both sexes,'35-49',2010,389,810,208280
Saskatchewan,Both sexes,'50-64',2010,953,1850,194100
Saskatchewan,Both sexes,'65-79',2010,1849,1640,88690
Saskatchewan,Both sexes,'80+',2010,2454,1040,42380
Saskatchewan,Both sexes,'35+',2011,902,4890,542070
Saskatchewan,Both sexes,'35-49',2011,323,680,210360
Saskatchewan,Both sexes,'50-64',2011,816,1620,198560
Saskatchewan,Both sexes,'65-79',2011,1764,1600,90720
Saskatchewan,Both sexes,'80+',2011,2310,980,42430
Saskatchewan,Both sexes,'35+',2012,923,5050,547360
Saskatchewan,Both sexes,'35-49',2012,333,700,210070
Saskatchewan,Both sexes,'50-64',2012,881,1780,201930
Saskatchewan,Both sexes,'65-79',2012,1697,1580,93130
Saskatchewan,Both sexes,'80+',2012,2322,980,42210
Saskatchewan,Both sexes,'35+',2013,897,5000,557330
Saskatchewan,Both sexes,'35-49',2013,333,710,213270
Saskatchewan,Both sexes,'50-64',2013,872,1800,206410
Saskatchewan,Both sexes,'65-79',2013,1663,1590,95590
Saskatchewan,Both sexes,'80+',2013,2140,900,42060
Saskatchewan,Both sexes,'35+',2014,975,5550,569190
Saskatchewan,Both sexes,'35-49',2014,380,830,218300
Saskatchewan,Both sexes,'50-64',2014,975,2050,210200
Saskatchewan,Both sexes,'65-79',2014,1673,1650,98640
Saskatchewan,Both sexes,'80+',2014,2426,1020,42040
Saskatchewan,Both sexes,'35+',2015,1060,6040,569870
Saskatchewan,Both sexes,'35-49',2015,445,970,218150
Saskatchewan,Both sexes,'50-64',2015,1056,2210,209220
Saskatchewan,Both sexes,'65-79',2015,1863,1880,100920
Saskatchewan,Both sexes,'80+',2015,2380,990,41590
Saskatchewan,Both sexes,'35+',2016,1023,5930,579810
Saskatchewan,Both sexes,'35-49',2016,379,850,224460
Saskatchewan,Both sexes,'50-64',2016,1050,2200,209490
Saskatchewan,Both sexes,'65-79',2016,1840,1920,104350
Saskatchewan,Both sexes,'80+',2016,2360,980,41530
Saskatchewan,Both sexes,'35+',2017,947,5590,590140
Saskatchewan,Both sexes,'35-49',2017,341,790,231340
Saskatchewan,Both sexes,'50-64',2017,928,1940,208990
Saskatchewan,Both sexes,'65-79',2017,1755,1900,108270
Saskatchewan,Both sexes,'80+',2017,2335,970,41550
Saskatchewan,Females,'35+',2000,900,2380,264340
Saskatchewan,Females,'35-49',2000,305,350,114640
Saskatchewan,Females,'50-64',2000,852,600,70390
Saskatchewan,Females,'65-79',2000,1686,870,51600
Saskatchewan,Females,'80+',2000,1986,550,27690
Saskatchewan,Females,'35+',2001,934,2470,264590
Saskatchewan,Females,'35-49',2001,324,370,114150
Saskatchewan,Females,'50-64',2001,875,630,72020
Saskatchewan,Females,'65-79',2001,1741,880,50540
Saskatchewan,Females,'80+',2001,2115,590,27890
Saskatchewan,Females,'35+',2002,902,2390,264920
Saskatchewan,Females,'35-49',2002,326,370,113330
Saskatchewan,Females,'50-64',2002,881,650,73800
Saskatchewan,Females,'65-79',2002,1547,770,49780
Saskatchewan,Females,'80+',2002,2107,590,28000
Saskatchewan,Females,'35+',2003,923,2430,263160
Saskatchewan,Females,'35-49',2003,317,350,110390
Saskatchewan,Females,'50-64',2003,881,670,76020
Saskatchewan,Females,'65-79',2003,1719,840,48860
Saskatchewan,Females,'80+',2003,2080,580,27890
Saskatchewan,Females,'35+',2004,883,2330,263910
Saskatchewan,Females,'35-49',2004,367,400,109080
Saskatchewan,Females,'50-64',2004,887,700,78930
Saskatchewan,Females,'65-79',2004,1500,720,47990
Saskatchewan,Females,'80+',2004,1862,520,27930
Saskatchewan,Females,'35+',2005,948,2510,264750
Saskatchewan,Females,'35-49',2005,428,460,107430
Saskatchewan,Females,'50-64',2005,832,680,81750
Saskatchewan,Females,'65-79',2005,1620,770,47530
Saskatchewan,Females,'80+',2005,2139,600,28050
Saskatchewan,Females,'35+',2006,945,2490,263380
Saskatchewan,Females,'35-49',2006,401,420,104720
Saskatchewan,Females,'50-64',2006,871,730,83830
Saskatchewan,Females,'65-79',2006,1639,770,46990
Saskatchewan,Females,'80+',2006,2047,570,27840
Saskatchewan,Females,'35+',2007,1013,2700,266460
Saskatchewan,Females,'35-49',2007,498,520,104510
Saskatchewan,Females,'50-64',2007,849,740,87210
Saskatchewan,Females,'65-79',2007,1811,850,46930
Saskatchewan,Females,'80+',2007,2088,580,27780
Saskatchewan,Females,'35+',2008,893,2400,268890
Saskatchewan,Females,'35-49',2008,356,370,104010
Saskatchewan,Females,'50-64',2008,795,720,90620
Saskatchewan,Females,'65-79',2008,1630,760,46640
Saskatchewan,Females,'80+',2008,2028,560,27610
Saskatchewan,Females,'35+',2009,913,2460,269550
Saskatchewan,Females,'35-49',2009,400,410,102520
Saskatchewan,Females,'50-64',2009,891,830,93150
Saskatchewan,Females,'65-79',2009,1508,700,46420
Saskatchewan,Females,'80+',2009,1894,520,27460
Saskatchewan,Females,'35+',2010,967,2640,272900
Saskatchewan,Females,'35-49',2010,409,420,102810
Saskatchewan,Females,'50-64',2010,948,910,95960
Saskatchewan,Females,'65-79',2010,1607,750,46660
Saskatchewan,Females,'80+',2010,2075,570,27470
Saskatchewan,Females,'35+',2011,843,2330,276440
Saskatchewan,Females,'35-49',2011,319,330,103570
Saskatchewan,Females,'50-64',2011,725,710,97960
Saskatchewan,Females,'65-79',2011,1577,750,47550
Saskatchewan,Females,'80+',2011,1938,530,27350
Saskatchewan,Females,'35+',2012,883,2460,278580
Saskatchewan,Females,'35-49',2012,358,370,103250
Saskatchewan,Females,'50-64',2012,804,800,99550
Saskatchewan,Females,'65-79',2012,1583,770,48650
Saskatchewan,Females,'80+',2012,1880,510,27130
Saskatchewan,Females,'35+',2013,846,2390,282420
Saskatchewan,Females,'35-49',2013,336,350,104100
Saskatchewan,Females,'50-64',2013,777,790,101630
Saskatchewan,Females,'65-79',2013,1488,740,49740
Saskatchewan,Females,'80+',2013,1857,500,26930
Saskatchewan,Females,'35+',2014,929,2670,287490
Saskatchewan,Females,'35-49',2014,377,400,106060
Saskatchewan,Females,'50-64',2014,937,970,103540
Saskatchewan,Females,'65-79',2014,1487,760,51110
Saskatchewan,Females,'80+',2014,2017,540,26770
Saskatchewan,Females,'35+',2015,1008,2900,287730
Saskatchewan,Females,'35-49',2015,415,440,106000
Saskatchewan,Females,'50-64',2015,979,1010,103190
Saskatchewan,Females,'65-79',2015,1724,900,52210
Saskatchewan,Females,'80+',2015,2088,550,26340
Saskatchewan,Females,'35+',2016,961,2810,292430
Saskatchewan,Females,'35-49',2016,357,390,109180
Saskatchewan,Females,'50-64',2016,1016,1050,103310
Saskatchewan,Females,'65-79',2016,1582,850,53730
Saskatchewan,Females,'80+',2016,2021,530,26230
Saskatchewan,Females,'35+',2017,895,2660,297340
Saskatchewan,Females,'35-49',2017,347,390,112490
Saskatchewan,Females,'50-64',2017,834,860,103120
Saskatchewan,Females,'65-79',2017,1547,860,55580
Saskatchewan,Females,'80+',2017,2102,550,26160
Saskatchewan,Males,'35+',2000,1144,2810,245590
Saskatchewan,Males,'35-49',2000,316,370,117010
Saskatchewan,Males,'50-64',2000,1002,710,70860
Saskatchewan,Males,'65-79',2000,2615,1140,43600
Saskatchewan,Males,'80+',2000,4246,600,14130
Saskatchewan,Males,'35+',2001,1141,2810,246190
Saskatchewan,Males,'35-49',2001,309,360,116350
Saskatchewan,Males,'50-64',2001,987,720,72940
Saskatchewan,Males,'65-79',2001,2644,1130,42740
Saskatchewan,Males,'80+',2001,4237,600,14160
Saskatchewan,Males,'35+',2002,1057,2610,247030
Saskatchewan,Males,'35-49',2002,295,340,115340
Saskatchewan,Males,'50-64',2002,929,700,75380
Saskatchewan,Males,'65-79',2002,2373,1000,42140
Saskatchewan,Males,'80+',2002,4025,570,14160
Saskatchewan,Males,'35+',2003,1079,2640,244780
Saskatchewan,Males,'35-49',2003,358,400,111720
Saskatchewan,Males,'50-64',2003,955,740,77500
Saskatchewan,Males,'65-79',2003,2412,1000,41460
Saskatchewan,Males,'80+',2003,3685,520,14110
Saskatchewan,Males,'35+',2004,1056,2600,246280
Saskatchewan,Males,'35-49',2004,362,400,110370
Saskatchewan,Males,'50-64',2004,967,780,80700
Saskatchewan,Males,'65-79',2004,2215,910,41080
Saskatchewan,Males,'80+',2004,3609,510,14130
Saskatchewan,Males,'35+',2005,1054,2610,247630
Saskatchewan,Males,'35-49',2005,368,400,108840
Saskatchewan,Males,'50-64',2005,932,780,83690
Saskatchewan,Males,'65-79',2005,2299,940,40890
Saskatchewan,Males,'80+',2005,3453,490,14190
Saskatchewan,Males,'35+',2006,1068,2630,246160
Saskatchewan,Males,'35-49',2006,389,410,105490
Saskatchewan,Males,'50-64',2006,967,830,85790
Saskatchewan,Males,'65-79',2006,2169,880,40580
Saskatchewan,Males,'80+',2006,3639,520,14290
Saskatchewan,Males,'35+',2007,1121,2810,250660
Saskatchewan,Males,'35-49',2007,425,450,105830
Saskatchewan,Males,'50-64',2007,1029,920,89450
Saskatchewan,Males,'65-79',2007,2295,940,40950
Saskatchewan,Males,'80+',2007,3532,510,14440
Saskatchewan,Males,'35+',2008,976,2490,255050
Saskatchewan,Males,'35-49',2008,329,350,106530
Saskatchewan,Males,'50-64',2008,874,810,92680
Saskatchewan,Males,'65-79',2008,2085,860,41250
Saskatchewan,Males,'80+',2008,3153,460,14590
Saskatchewan,Males,'35+',2009,988,2530,256170
Saskatchewan,Males,'35-49',2009,362,380,105030
Saskatchewan,Males,'50-64',2009,957,910,95130
Saskatchewan,Males,'65-79',2009,2009,830,41310
Saskatchewan,Males,'80+',2009,2721,400,14700
Saskatchewan,Males,'35+',2010,1036,2700,260550
Saskatchewan,Males,'35-49',2010,370,390,105460
Saskatchewan,Males,'50-64',2010,958,940,98150
Saskatchewan,Males,'65-79',2010,2118,890,42020
Saskatchewan,Males,'80+',2010,3152,470,14910
Saskatchewan,Males,'35+',2011,967,2570,265650
Saskatchewan,Males,'35-49',2011,328,350,106790
Saskatchewan,Males,'50-64',2011,895,900,100590
Saskatchewan,Males,'65-79',2011,1969,850,43170
Saskatchewan,Males,'80+',2011,3050,460,15080
Saskatchewan,Males,'35+',2012,964,2590,268780
Saskatchewan,Males,'35-49',2012,309,330,106830
Saskatchewan,Males,'50-64',2012,957,980,102390
Saskatchewan,Males,'65-79',2012,1843,820,44490
Saskatchewan,Males,'80+',2012,3115,470,15090
Saskatchewan,Males,'35+',2013,953,2620,274930
Saskatchewan,Males,'35-49',2013,330,360,109160
Saskatchewan,Males,'50-64',2013,955,1000,104760
Saskatchewan,Males,'65-79',2013,1854,850,45850
Saskatchewan,Males,'80+',2013,2646,400,15120
Saskatchewan,Males,'35+',2014,1022,2880,281710
Saskatchewan,Males,'35-49',2014,374,420,112230
Saskatchewan,Males,'50-64',2014,1013,1080,106650
Saskatchewan,Males,'65-79',2014,1894,900,47530
Saskatchewan,Males,'80+',2014,3141,480,15280
Saskatchewan,Males,'35+',2015,1116,3150,282140
Saskatchewan,Males,'35-49',2015,464,520,112140
Saskatchewan,Males,'50-64',2015,1141,1210,106030
Saskatchewan,Males,'65-79',2015,2012,980,48710
Saskatchewan,Males,'80+',2015,2885,440,15250
Saskatchewan,Males,'35+',2016,1086,3120,287370
Saskatchewan,Males,'35-49',2016,390,450,115260
Saskatchewan,Males,'50-64',2016,1083,1150,106190
Saskatchewan,Males,'65-79',2016,2114,1070,50620
Saskatchewan,Males,'80+',2016,2876,440,15300
Saskatchewan,Males,'35+',2017,1004,2940,292810
Saskatchewan,Males,'35-49',2017,328,390,118840
Saskatchewan,Males,'50-64',2017,1020,1080,105870
Saskatchewan,Males,'65-79',2017,1955,1030,52680
Saskatchewan,Males,'80+',2017,2729,420,15390
Alberta,Both sexes,'35+',2000,973,14280,1467210
Alberta,Both sexes,'35-49',2000,337,2590,768220
Alberta,Both sexes,'50-64',2000,964,4050,420020
Alberta,Both sexes,'65-79',2000,2423,5160,212990
Alberta,Both sexes,'80+',2000,3759,2480,65980
Alberta,Both sexes,'35+',2001,964,14450,1499730
Alberta,Both sexes,'35-49',2001,358,2780,777330
Alberta,Both sexes,'50-64',2001,939,4130,439610
Alberta,Both sexes,'65-79',2001,2370,5080,214360
Alberta,Both sexes,'80+',2001,3580,2450,68430
Alberta,Both sexes,'35+',2002,926,14180,1530500
Alberta,Both sexes,'35-49',2002,349,2730,782370
Alberta,Both sexes,'50-64',2002,885,4080,460870
Alberta,Both sexes,'65-79',2002,2240,4850,216500
Alberta,Both sexes,'80+',2002,3575,2530,70770
Alberta,Both sexes,'35+',2003,927,14450,1558250
Alberta,Both sexes,'35-49',2003,345,2700,783580
Alberta,Both sexes,'50-64',2003,890,4300,483030
Alberta,Both sexes,'65-79',2003,2188,4790,218930
Alberta,Both sexes,'80+',2003,3658,2660,72710
Alberta,Both sexes,'35+',2004,947,15000,1583520
Alberta,Both sexes,'35-49',2004,361,2820,781710
Alberta,Both sexes,'50-64',2004,894,4520,505760
Alberta,Both sexes,'65-79',2004,2221,4920,221550
Alberta,Both sexes,'80+',2004,3665,2730,74490
Alberta,Both sexes,'35+',2005,941,15240,1619640
Alberta,Both sexes,'35-49',2005,356,2800,785650
Alberta,Both sexes,'50-64',2005,896,4760,531500
Alberta,Both sexes,'65-79',2005,2206,4980,225740
Alberta,Both sexes,'80+',2005,3518,2700,76750
Alberta,Both sexes,'35+',2006,882,14720,1668170
Alberta,Both sexes,'35-49',2006,334,2670,798320
Alberta,Both sexes,'50-64',2006,867,4850,559700
Alberta,Both sexes,'65-79',2006,1987,4580,230550
Alberta,Both sexes,'80+',2006,3291,2620,79610
Alberta,Both sexes,'35+',2007,883,15120,1712740
Alberta,Both sexes,'35-49',2007,358,2890,808090
Alberta,Both sexes,'50-64',2007,858,5030,586580
Alberta,Both sexes,'65-79',2007,1966,4640,236040
Alberta,Both sexes,'80+',2007,3133,2570,82030
Alberta,Both sexes,'35+',2008,882,15490,1757190
Alberta,Both sexes,'35-49',2008,353,2880,817010
Alberta,Both sexes,'50-64',2008,864,5290,612460
Alberta,Both sexes,'65-79',2008,1941,4710,242710
Alberta,Both sexes,'80+',2008,3058,2600,85010
Alberta,Both sexes,'35+',2009,938,16880,1798950
Alberta,Both sexes,'35-49',2009,376,3090,822380
Alberta,Both sexes,'50-64',2009,980,6270,639660
Alberta,Both sexes,'65-79',2009,1923,4790,249060
Alberta,Both sexes,'80+',2009,3108,2730,87850
Alberta,Both sexes,'35+',2010,990,18290,1847660
Alberta,Both sexes,'35-49',2010,401,3340,832130
Alberta,Both sexes,'50-64',2010,1022,6830,668100
Alberta,Both sexes,'65-79',2010,2056,5270,256340
Alberta,Both sexes,'80+',2010,3118,2840,91090
Alberta,Both sexes,'35+',2011,947,18000,1900860
Alberta,Both sexes,'35-49',2011,357,3020,846130
Alberta,Both sexes,'50-64',2011,959,6630,691610
Alberta,Both sexes,'65-79',2011,2001,5390,269340
Alberta,Both sexes,'80+',2011,3156,2960,93780
Alberta,Both sexes,'35+',2012,926,18270,1973650
Alberta,Both sexes,'35-49',2012,345,3010,872330
Alberta,Both sexes,'50-64',2012,951,6840,719590
Alberta,Both sexes,'65-79',2012,1895,5400,284970
Alberta,Both sexes,'80+',2012,3110,3010,96770
Alberta,Both sexes,'35+',2013,903,18510,2048900
Alberta,Both sexes,'35-49',2013,352,3170,901680
Alberta,Both sexes,'50-64',2013,965,7210,747330
Alberta,Both sexes,'65-79',2013,1768,5310,300320
Alberta,Both sexes,'80+',2013,2823,2810,99550
Alberta,Both sexes,'35+',2014,943,20000,2120090
Alberta,Both sexes,'35-49',2014,348,3240,931550
Alberta,Both sexes,'50-64',2014,1000,7700,769760
Alberta,Both sexes,'65-79',2014,1885,5960,316250
Alberta,Both sexes,'80+',2014,3024,3100,102530
Alberta,Both sexes,'35+',2015,887,19310,2177410
Alberta,Both sexes,'35-49',2015,320,3060,955920
Alberta,Both sexes,'50-64',2015,970,7610,784620
Alberta,Both sexes,'65-79',2015,1752,5810,331580
Alberta,Both sexes,'80+',2015,2688,2830,105290
Alberta,Both sexes,'35+',2016,831,18530,2229470
Alberta,Both sexes,'35-49',2016,274,2680,977300
Alberta,Both sexes,'50-64',2016,920,7310,794710
Alberta,Both sexes,'65-79',2016,1630,5690,349090
Alberta,Both sexes,'80+',2016,2638,2860,108400
Alberta,Both sexes,'35+',2017,801,18320,2286600
Alberta,Both sexes,'35-49',2017,253,2540,1002060
Alberta,Both sexes,'50-64',2017,882,7080,802990
Alberta,Both sexes,'65-79',2017,1600,5910,369420
Alberta,Both sexes,'80+',2017,2471,2770,112100
Alberta,Females,'35+',2000,915,6830,746820
Alberta,Females,'35-49',2000,336,1280,380480
Alberta,Females,'50-64',2000,924,1920,207760
Alberta,Females,'65-79',2000,1965,2250,114490
Alberta,Females,'80+',2000,3129,1380,44100
Alberta,Females,'35+',2001,904,6900,763240
Alberta,Females,'35-49',2001,363,1400,385340
Alberta,Females,'50-64',2001,879,1910,217260
Alberta,Females,'65-79',2001,1975,2270,114930
Alberta,Females,'80+',2001,2867,1310,45690
Alberta,Females,'35+',2002,877,6830,778590
Alberta,Females,'35-49',2002,348,1350,388190
Alberta,Females,'50-64',2002,866,1970,227450
Alberta,Females,'65-79',2002,1892,2190,115750
Alberta,Females,'80+',2002,2797,1320,47200
Alberta,Females,'35+',2003,909,7200,792290
Alberta,Females,'35-49',2003,363,1410,388840
Alberta,Females,'50-64',2003,881,2100,238330
Alberta,Females,'65-79',2003,1885,2200,116700
Alberta,Females,'80+',2003,3097,1500,48440
Alberta,Females,'35+',2004,924,7440,805240
Alberta,Females,'35-49',2004,381,1480,388790
Alberta,Females,'50-64',2004,866,2160,249350
Alberta,Females,'65-79',2004,1912,2250,117650
Alberta,Females,'80+',2004,3154,1560,49460
Alberta,Females,'35+',2005,911,7500,823240
Alberta,Females,'35-49',2005,366,1430,390950
Alberta,Females,'50-64',2005,870,2280,262170
Alberta,Females,'65-79',2005,1943,2320,119410
Alberta,Females,'80+',2005,2880,1460,50690
Alberta,Females,'35+',2006,855,7230,845970
Alberta,Females,'35-49',2006,356,1410,396350
Alberta,Females,'50-64',2006,819,2260,275860
Alberta,Females,'65-79',2006,1729,2100,121440
Alberta,Females,'80+',2006,2753,1440,52310
Alberta,Females,'35+',2007,855,7410,866360
Alberta,Females,'35-49',2007,362,1450,400090
Alberta,Females,'50-64',2007,828,2390,288800
Alberta,Females,'65-79',2007,1719,2130,123900
Alberta,Females,'80+',2007,2688,1440,53570
Alberta,Females,'35+',2008,833,7380,886410
Alberta,Females,'35-49',2008,337,1360,403220
Alberta,Females,'50-64',2008,804,2420,301120
Alberta,Females,'65-79',2008,1685,2140,127040
Alberta,Females,'80+',2008,2653,1460,55040
Alberta,Females,'35+',2009,907,8220,905900
Alberta,Females,'35-49',2009,377,1530,405400
Alberta,Females,'50-64',2009,939,2950,314060
Alberta,Females,'65-79',2009,1692,2200,130040
Alberta,Females,'80+',2009,2713,1530,56400
Alberta,Females,'35+',2010,956,8880,928650
Alberta,Females,'35-49',2010,408,1670,409120
Alberta,Females,'50-64',2010,954,3130,328050
Alberta,Females,'65-79',2010,1872,2500,133520
Alberta,Females,'80+',2010,2726,1580,57950
Alberta,Females,'35+',2011,910,8680,953510
Alberta,Females,'35-49',2011,354,1470,414910
Alberta,Females,'50-64',2011,886,3010,339550
Alberta,Females,'65-79',2011,1823,2550,139900
Alberta,Females,'80+',2011,2806,1660,59160
Alberta,Females,'35+',2012,883,8700,985700
Alberta,Females,'35-49',2012,351,1490,424970
Alberta,Females,'50-64',2012,870,3070,352780
Alberta,Females,'65-79',2012,1703,2510,147390
Alberta,Females,'80+',2012,2692,1630,60560
Alberta,Females,'35+',2013,858,8750,1020020
Alberta,Females,'35-49',2013,357,1560,437220
Alberta,Females,'50-64',2013,888,3250,365880
Alberta,Females,'65-79',2013,1560,2420,155100
Alberta,Females,'80+',2013,2458,1520,61830
Alberta,Females,'35+',2014,895,9430,1053310
Alberta,Females,'35-49',2014,348,1570,450510
Alberta,Females,'50-64',2014,919,3460,376640
Alberta,Females,'65-79',2014,1682,2740,162920
Alberta,Females,'80+',2014,2655,1680,63270
Alberta,Females,'35+',2015,830,8980,1081790
Alberta,Females,'35-49',2015,313,1450,462810
Alberta,Females,'50-64',2015,862,3310,383910
Alberta,Females,'65-79',2015,1548,2640,170490
Alberta,Females,'80+',2015,2431,1570,64580
Alberta,Females,'35+',2016,778,8630,1109420
Alberta,Females,'35-49',2016,261,1240,474510
Alberta,Females,'50-64',2016,834,3250,389480
Alberta,Females,'65-79',2016,1443,2590,179440
Alberta,Females,'80+',2016,2334,1540,65990
Alberta,Females,'35+',2017,755,8600,1138830
Alberta,Females,'35-49',2017,242,1180,487380
Alberta,Females,'50-64',2017,805,3170,393850
Alberta,Females,'65-79',2017,1434,2720,189710
Alberta,Females,'80+',2017,2239,1520,67890
Alberta,Males,'35+',2000,1033,7440,720370
Alberta,Males,'35-49',2000,340,1320,387750
Alberta,Males,'50-64',2000,999,2120,212240
Alberta,Males,'65-79',2000,2944,2900,98500
Alberta,Males,'80+',2000,5068,1110,21900
Alberta,Males,'35+',2001,1025,7550,736500
Alberta,Males,'35-49',2001,352,1380,391990
Alberta,Males,'50-64',2001,998,2220,222340
Alberta,Males,'65-79',2001,2826,2810,99420
Alberta,Males,'80+',2001,5013,1140,22740
Alberta,Males,'35+',2002,979,7360,751920
Alberta,Males,'35-49',2002,348,1370,394170
Alberta,Males,'50-64',2002,904,2110,233420
Alberta,Males,'65-79',2002,2640,2660,100740
Alberta,Males,'80+',2002,5131,1210,23580
Alberta,Males,'35+',2003,945,7240,765940
Alberta,Males,'35-49',2003,329,1300,394760
Alberta,Males,'50-64',2003,899,2200,244690
Alberta,Males,'65-79',2003,2534,2590,102230
Alberta,Males,'80+',2003,4778,1160,24280
Alberta,Males,'35+',2004,970,7550,778260
Alberta,Males,'35-49',2004,344,1350,392930
Alberta,Males,'50-64',2004,924,2370,256410
Alberta,Males,'65-79',2004,2570,2670,103900
Alberta,Males,'80+',2004,4674,1170,25030
Alberta,Males,'35+',2005,973,7750,796410
Alberta,Males,'35-49',2005,345,1360,394690
Alberta,Males,'50-64',2005,924,2490,269340
Alberta,Males,'65-79',2005,2502,2660,106320
Alberta,Males,'80+',2005,4758,1240,26060
Alberta,Males,'35+',2006,911,7490,822200
Alberta,Males,'35-49',2006,311,1250,401950
Alberta,Males,'50-64',2006,912,2590,283850
Alberta,Males,'65-79',2006,2273,2480,109110
Alberta,Males,'80+',2006,4287,1170,27290
Alberta,Males,'35+',2007,912,7720,846390
Alberta,Males,'35-49',2007,353,1440,408000
Alberta,Males,'50-64',2007,887,2640,297790
Alberta,Males,'65-79',2007,2230,2500,112130
Alberta,Males,'80+',2007,4003,1140,28480
Alberta,Males,'35+',2008,931,8110,870780
Alberta,Males,'35-49',2008,365,1510,413770
Alberta,Males,'50-64',2008,925,2880,311360
Alberta,Males,'65-79',2008,2222,2570,115660
Alberta,Males,'80+',2008,3803,1140,29980
Alberta,Males,'35+',2009,970,8660,893040
Alberta,Males,'35-49',2009,374,1560,416980
Alberta,Males,'50-64',2009,1020,3320,325600
Alberta,Males,'65-79',2009,2176,2590,119010
Alberta,Males,'80+',2009,3816,1200,31450
Alberta,Males,'35+',2010,1024,9410,919010
Alberta,Males,'35-49',2010,395,1670,423000
Alberta,Males,'50-64',2010,1088,3700,340050
Alberta,Males,'65-79',2010,2247,2760,122810
Alberta,Males,'80+',2010,3832,1270,33140
Alberta,Males,'35+',2011,983,9310,947350
Alberta,Males,'35-49',2011,362,1560,431240
Alberta,Males,'50-64',2011,1031,3630,352060
Alberta,Males,'65-79',2011,2194,2840,129450
Alberta,Males,'80+',2011,3756,1300,34610
Alberta,Males,'35+',2012,969,9570,987960
Alberta,Males,'35-49',2012,340,1520,447360
Alberta,Males,'50-64',2012,1028,3770,366810
Alberta,Males,'65-79',2012,2108,2900,137580
Alberta,Males,'80+',2012,3811,1380,36210
Alberta,Males,'35+',2013,950,9770,1028880
Alberta,Males,'35-49',2013,347,1610,464460
Alberta,Males,'50-64',2013,1038,3960,381440
Alberta,Males,'65-79',2013,1997,2900,145240
Alberta,Males,'80+',2013,3420,1290,37720
Alberta,Males,'35+',2014,991,10570,1066770
Alberta,Males,'35-49',2014,347,1670,481040
Alberta,Males,'50-64',2014,1081,4250,393140
Alberta,Males,'65-79',2014,2106,3230,153340
Alberta,Males,'80+',2014,3641,1430,39270
Alberta,Males,'35+',2015,944,10340,1095630
Alberta,Males,'35-49',2015,326,1610,493110
Alberta,Males,'50-64',2015,1073,4300,400710
Alberta,Males,'65-79',2015,1968,3170,161090
Alberta,Males,'80+',2015,3095,1260,40710
Alberta,Males,'35+',2016,885,9910,1120070
Alberta,Males,'35-49',2016,286,1440,502790
Alberta,Males,'50-64',2016,1002,4060,405220
Alberta,Males,'65-79',2016,1827,3100,169660
Alberta,Males,'80+',2016,3112,1320,42410
Alberta,Males,'35+',2017,848,9730,1147770
Alberta,Males,'35-49',2017,264,1360,514680
Alberta,Males,'50-64',2017,956,3910,409150
Alberta,Males,'65-79',2017,1775,3190,179710
Alberta,Males,'80+',2017,2827,1250,44210
British Columbia,Both sexes,'35+',2000,856,18500,2160640
British Columbia,Both sexes,'35-49',2000,391,3940,1007710
British Columbia,Both sexes,'50-64',2000,785,5130,653210
British Columbia,Both sexes,'65-79',2000,1724,6390,370650
British Columbia,Both sexes,'80+',2000,2355,3040,129070
British Columbia,Both sexes,'35+',2001,793,17390,2193040
British Columbia,Both sexes,'35-49',2001,377,3800,1008780
British Columbia,Both sexes,'50-64',2001,703,4770,678710
British Columbia,Both sexes,'65-79',2001,1600,5940,371150
British Columbia,Both sexes,'80+',2001,2136,2870,134390
British Columbia,Both sexes,'35+',2002,753,16740,2223530
British Columbia,Both sexes,'35-49',2002,343,3450,1005690
British Columbia,Both sexes,'50-64',2002,676,4770,705410
British Columbia,Both sexes,'65-79',2002,1502,5610,373590
British Columbia,Both sexes,'80+',2002,2096,2910,138840
British Columbia,Both sexes,'35+',2003,769,17420,2265410
British Columbia,Both sexes,'35-49',2003,331,3340,1009410
British Columbia,Both sexes,'50-64',2003,679,4990,735070
British Columbia,Both sexes,'65-79',2003,1590,6000,377250
British Columbia,Both sexes,'80+',2003,2144,3080,143680
British Columbia,Both sexes,'35+',2004,783,18050,2306290
British Columbia,Both sexes,'35-49',2004,329,3330,1011670
British Columbia,Both sexes,'50-64',2004,684,5240,765780
British Columbia,Both sexes,'65-79',2004,1604,6120,381540
