Region,Sex,Age group,Year,"Rate (per 100,000)",Counts,Population
Alberta,Females,'1-19',2017,727,3510,482740
Alberta,Females,'20-34',2017,399,1840,461120
Alberta,Females,'35-49',2017,439,1950,444170
Alberta,Females,'50-64',2017,442,1690,382210
Alberta,Females,'65-79',2017,485,970,200100
Alberta,Females,'80+',2017,427,340,79590
Alberta,Males,'1+',2000,870,12580,1446660
Alberta,Males,'1-19',2000,1650,6380,386690
Alberta,Males,'20-34',2000,592,1960,330840
Alberta,Males,'35-49',2000,489,1860,380100
Alberta,Males,'50-64',2000,532,1140,214480
Alberta,Males,'65-79',2000,872,940,107780
Alberta,Males,'80+',2000,1158,310,26770
Alberta,Males,'1+',2001,816,11970,1467120
Alberta,Males,'1-19',2001,1600,6160,384980
Alberta,Males,'20-34',2001,546,1840,336870
Alberta,Males,'35-49',2001,438,1680,383150
Alberta,Males,'50-64',2001,507,1140,224690
Alberta,Males,'65-79',2001,823,900,109390
Alberta,Males,'80+',2001,927,260,28050
Alberta,Males,'1+',2002,745,11050,1484090
Alberta,Males,'1-19',2002,1515,5780,381560
Alberta,Males,'20-34',2002,471,1610,341690
Alberta,Males,'35-49',2002,419,1610,384270
Alberta,Males,'50-64',2002,437,1030,235950
Alberta,Males,'65-79',2002,701,780,111290
Alberta,Males,'80+',2002,852,250,29340
Alberta,Males,'1+',2003,753,11280,1498500
Alberta,Males,'1-19',2003,1624,6140,378050
Alberta,Males,'20-34',2003,475,1640,345530
Alberta,Males,'35-49',2003,391,1500,383870
Alberta,Males,'50-64',2003,421,1040,247150
Alberta,Males,'65-79',2003,644,730,113410
Alberta,Males,'80+',2003,754,230,30500
Alberta,Males,'1+',2004,707,10670,1508580
Alberta,Males,'1-19',2004,1556,5840,375280
Alberta,Males,'20-34',2004,439,1520,346100
Alberta,Males,'35-49',2004,378,1440,381070
Alberta,Males,'50-64',2004,382,990,258920
Alberta,Males,'65-79',2004,580,670,115570
Alberta,Males,'80+',2004,695,220,31640
Alberta,Males,'1+',2005,742,11360,1531650
Alberta,Males,'1-19',2005,1726,6490,376120
Alberta,Males,'20-34',2005,432,1510,349900
Alberta,Males,'35-49',2005,372,1420,381830
Alberta,Males,'50-64',2005,386,1050,272050
Alberta,Males,'65-79',2005,557,660,118570
Alberta,Males,'80+',2005,693,230,33200
Alberta,Males,'1+',2006,646,10180,1577060
Alberta,Males,'1-19',2006,1433,5470,381620
Alberta,Males,'20-34',2006,426,1550,363680
Alberta,Males,'35-49',2006,338,1310,388120
Alberta,Males,'50-64',2006,366,1050,286700
Alberta,Males,'65-79',2006,484,590,121970
Alberta,Males,'80+',2006,658,230,34980
Alberta,Males,'1+',2007,593,9600,1619580
Alberta,Males,'1-19',2007,1289,4990,387130
Alberta,Males,'20-34',2007,390,1470,376530
Alberta,Males,'35-49',2007,336,1320,393110
Alberta,Males,'50-64',2007,342,1030,300800
Alberta,Males,'65-79',2007,470,590,125420
Alberta,Males,'80+',2007,519,190,36590
Alberta,Males,'1+',2008,566,9410,1662320
Alberta,Males,'1-19',2008,1258,4950,393610
Alberta,Males,'20-34',2008,338,1310,388030
Alberta,Males,'35-49',2008,337,1340,398080
Alberta,Males,'50-64',2008,318,1000,314480
Alberta,Males,'65-79',2008,440,570,129510
Alberta,Males,'80+',2008,570,220,38580
Alberta,Males,'1+',2009,564,9580,1698450
Alberta,Males,'1-19',2009,1259,5020,398670
Alberta,Males,'20-34',2009,361,1430,396590
Alberta,Males,'35-49',2009,325,1300,400350
Alberta,Males,'50-64',2009,325,1070,329110
Alberta,Males,'65-79',2009,420,560,133370
Alberta,Males,'80+',2009,520,210,40360
Alberta,Males,'1+',2010,560,9760,1742660
Alberta,Males,'1-19',2010,1284,5220,406580
Alberta,Males,'20-34',2010,332,1350,406350
Alberta,Males,'35-49',2010,328,1330,405210
Alberta,Males,'50-64',2010,328,1130,344230
Alberta,Males,'65-79',2010,377,520,137800
Alberta,Males,'80+',2010,494,210,42490
Alberta,Males,'1+',2011,535,9600,1794940
Alberta,Males,'1-19',2011,1198,4980,415850
Alberta,Males,'20-34',2011,298,1250,419880
Alberta,Males,'35-49',2011,323,1330,412210
Alberta,Males,'50-64',2011,342,1220,357060
Alberta,Males,'65-79',2011,419,610,145480
Alberta,Males,'80+',2011,495,220,44460
Alberta,Males,'1+',2012,521,9760,1872370
Alberta,Males,'1-19',2012,1173,5040,429830
Alberta,Males,'20-34',2012,285,1260,442040
Alberta,Males,'35-49',2012,325,1390,427120
Alberta,Males,'50-64',2012,325,1210,372140
Alberta,Males,'65-79',2012,407,630,154710
Alberta,Males,'80+',2012,494,230,46530
Alberta,Males,'1+',2013,514,10030,1951460
Alberta,Males,'1-19',2013,1153,5130,444740
Alberta,Males,'20-34',2013,306,1420,464790
Alberta,Males,'35-49',2013,312,1380,442850
Alberta,Males,'50-64',2013,325,1260,387150
Alberta,Males,'65-79',2013,380,620,163300
Alberta,Males,'80+',2013,453,220,48610
Alberta,Males,'1+',2014,527,10640,2019840
Alberta,Males,'1-19',2014,1191,5460,458270
Alberta,Males,'20-34',2014,308,1480,481200
Alberta,Males,'35-49',2014,323,1480,457930
Alberta,Males,'50-64',2014,341,1360,399240
Alberta,Males,'65-79',2014,365,630,172520
Alberta,Males,'80+',2014,434,220,50660
Alberta,Males,'1+',2015,509,10500,2063100
Alberta,Males,'1-19',2015,1064,5000,469930
Alberta,Males,'20-34',2015,319,1540,483170
Alberta,Males,'35-49',2015,342,1600,468490
Alberta,Males,'50-64',2015,356,1450,407300
Alberta,Males,'65-79',2015,386,700,181510
Alberta,Males,'80+',2015,398,210,52700
Alberta,Males,'1+',2016,492,10270,2086920
Alberta,Males,'1-19',2016,1046,5000,477940
Alberta,Males,'20-34',2016,305,1450,474640
Alberta,Males,'35-49',2016,323,1540,476210
Alberta,Males,'50-64',2016,333,1370,411950
Alberta,Males,'65-79',2016,366,700,191340
Alberta,Males,'80+',2016,383,210,54830
Alberta,Males,'1+',2017,483,10200,2113160
Alberta,Males,'1-19',2017,1029,5000,486010
Alberta,Males,'20-34',2017,294,1370,466010
Alberta,Males,'35-49',2017,305,1480,485820
Alberta,Males,'50-64',2017,322,1340,415700
Alberta,Males,'65-79',2017,385,780,202580
Alberta,Males,'80+',2017,421,240,57060
British Columbia,Both sexes,'1+',2000,734,28440,3875370
British Columbia,Both sexes,'1-19',2000,1229,11180,909930
British Columbia,Both sexes,'20-34',2000,559,4480,802060
British Columbia,Both sexes,'35-49',2000,535,5290,988280
British Columbia,Both sexes,'50-64',2000,562,3660,651260
British Columbia,Both sexes,'65-79',2000,746,2870,384810
British Columbia,Both sexes,'80+',2000,691,960,139020
British Columbia,Both sexes,'1+',2001,684,26640,3896770
British Columbia,Both sexes,'1-19',2001,1165,10460,898070
British Columbia,Both sexes,'20-34',2001,524,4210,803740
British Columbia,Both sexes,'35-49',2001,505,4980,986630
British Columbia,Both sexes,'50-64',2001,529,3580,676720
British Columbia,Both sexes,'65-79',2001,666,2570,386080
British Columbia,Both sexes,'80+',2001,577,840,145540
British Columbia,Both sexes,'1+',2002,661,25810,3905730
British Columbia,Both sexes,'1-19',2002,1159,10230,882490
British Columbia,Both sexes,'20-34',2002,510,4080,799360
British Columbia,Both sexes,'35-49',2002,488,4790,980860
British Columbia,Both sexes,'50-64',2002,501,3520,702910
British Columbia,Both sexes,'65-79',2002,612,2380,389200
British Columbia,Both sexes,'80+',2002,537,810,150920
British Columbia,Both sexes,'1+',2003,646,25450,3942260
British Columbia,Both sexes,'1-19',2003,1162,10130,871750
British Columbia,Both sexes,'20-34',2003,493,3980,806980
British Columbia,Both sexes,'35-49',2003,481,4720,981410
British Columbia,Both sexes,'50-64',2003,478,3500,732080
British Columbia,Both sexes,'65-79',2003,590,2320,393400
British Columbia,Both sexes,'80+',2003,511,800,156640
British Columbia,Both sexes,'1+',2004,643,25520,3969580
British Columbia,Both sexes,'1-19',2004,1170,10070,860470
British Columbia,Both sexes,'20-34',2004,464,3740,806760
British Columbia,Both sexes,'35-49',2004,493,4830,980330
British Columbia,Both sexes,'50-64',2004,472,3600,762320
British Columbia,Both sexes,'65-79',2004,595,2370,398620
British Columbia,Both sexes,'80+',2004,565,910,161080
British Columbia,Both sexes,'1+',2005,670,26830,4006250
British Columbia,Both sexes,'1-19',2005,1273,10860,853310
British Columbia,Both sexes,'20-34',2005,497,4010,807650
British Columbia,Both sexes,'35-49',2005,498,4890,982460
British Columbia,Both sexes,'50-64',2005,491,3890,791520
British Columbia,Both sexes,'65-79',2005,562,2280,405750
British Columbia,Both sexes,'80+',2005,538,890,165560
British Columbia,Both sexes,'1+',2006,585,23550,4028140
British Columbia,Both sexes,'1-19',2006,1070,9040,844590
British Columbia,Both sexes,'20-34',2006,434,3510,807880
British Columbia,Both sexes,'35-49',2006,461,4490,973280
British Columbia,Both sexes,'50-64',2006,437,3580,818500
British Columbia,Both sexes,'65-79',2006,520,2150,413570
British Columbia,Both sexes,'80+',2006,464,790,170330
British Columbia,Both sexes,'1+',2007,588,23970,4074220
British Columbia,Both sexes,'1-19',2007,1045,8780,840420
British Columbia,Both sexes,'20-34',2007,434,3560,819480
British Columbia,Both sexes,'35-49',2007,472,4570,967910
British Columbia,Both sexes,'50-64',2007,465,3940,847350
British Columbia,Both sexes,'65-79',2007,533,2260,424150
British Columbia,Both sexes,'80+',2007,497,870,174920
British Columbia,Both sexes,'1+',2008,563,23200,4122710
British Columbia,Both sexes,'1-19',2008,971,8130,837480
British Columbia,Both sexes,'20-34',2008,425,3560,837070
British Columbia,Both sexes,'35-49',2008,450,4320,960700
British Columbia,Both sexes,'50-64',2008,443,3860,872070
British Columbia,Both sexes,'65-79',2008,550,2400,436030
British Columbia,Both sexes,'80+',2008,519,930,179360
British Columbia,Both sexes,'1+',2009,596,24780,4160220
British Columbia,Both sexes,'1-19',2009,1040,8680,834470
British Columbia,Both sexes,'20-34',2009,455,3850,846610
British Columbia,Both sexes,'35-49',2009,505,4800,949890
British Columbia,Both sexes,'50-64',2009,469,4210,897110
British Columbia,Both sexes,'65-79',2009,529,2370,447840
British Columbia,Both sexes,'80+',2009,477,880,184310
British Columbia,Both sexes,'1+',2010,557,23400,4200510
British Columbia,Both sexes,'1-19',2010,1058,8810,832760
British Columbia,Both sexes,'20-34',2010,394,3380,856980
British Columbia,Both sexes,'35-49',2010,454,4260,938470
British Columbia,Both sexes,'50-64',2010,423,3900,922120
British Columbia,Both sexes,'65-79',2010,487,2240,460130
British Columbia,Both sexes,'80+',2010,431,820,190070
British Columbia,Both sexes,'1+',2011,493,20840,4231320
British Columbia,Both sexes,'1-19',2011,936,7750,828270
British Columbia,Both sexes,'20-34',2011,345,2970,861690
British Columbia,Both sexes,'35-49',2011,394,3650,927120
British Columbia,Both sexes,'50-64',2011,377,3530,936110
British Columbia,Both sexes,'65-79',2011,441,2130,482750
British Columbia,Both sexes,'80+',2011,409,800,195390
British Columbia,Both sexes,'1+',2012,468,19910,4256520
British Columbia,Both sexes,'1-19',2012,864,7110,822910
British Columbia,Both sexes,'20-34',2012,328,2830,863880
British Columbia,Both sexes,'35-49',2012,389,3540,910880
British Columbia,Both sexes,'50-64',2012,357,3390,950770
British Columbia,Both sexes,'65-79',2012,433,2200,507670
British Columbia,Both sexes,'80+',2012,414,830,200400
British Columbia,Both sexes,'1+',2013,469,20020,4271700
British Columbia,Both sexes,'1-19',2013,876,7180,819470
British Columbia,Both sexes,'20-34',2013,319,2750,861590
British Columbia,Both sexes,'35-49',2013,390,3480,892990
British Columbia,Both sexes,'50-64',2013,369,3550,961690
British Columbia,Both sexes,'65-79',2013,435,2310,531240
British Columbia,Both sexes,'80+',2013,366,750,204740
British Columbia,Both sexes,'1+',2014,465,20050,4311320
British Columbia,Both sexes,'1-19',2014,873,7170,821740
British Columbia,Both sexes,'20-34',2014,327,2830,865660
British Columbia,Both sexes,'35-49',2014,378,3350,886250
British Columbia,Both sexes,'50-64',2014,364,3530,970910
British Columbia,Both sexes,'65-79',2014,426,2370,556690
British Columbia,Both sexes,'80+',2014,371,780,210050
British Columbia,Both sexes,'1+',2015,452,19730,4369220
British Columbia,Both sexes,'1-19',2015,839,6960,829470
British Columbia,Both sexes,'20-34',2015,320,2800,874670
British Columbia,Both sexes,'35-49',2015,378,3360,889490
British Columbia,Both sexes,'50-64',2015,362,3540,978050
British Columbia,Both sexes,'65-79',2015,399,2320,581830
British Columbia,Both sexes,'80+',2015,343,740,215680
British Columbia,Both sexes,'1+',2016,426,18900,4439150
British Columbia,Both sexes,'1-19',2016,771,6470,839620
British Columbia,Both sexes,'20-34',2016,292,2590,886490
British Columbia,Both sexes,'35-49',2016,360,3240,901170
British Columbia,Both sexes,'50-64',2016,351,3450,982760
British Columbia,Both sexes,'65-79',2016,396,2410,608040
British Columbia,Both sexes,'80+',2016,344,760,221110
British Columbia,Both sexes,'1+',2017,413,18700,4527120
British Columbia,Both sexes,'1-19',2017,731,6250,855100
British Columbia,Both sexes,'20-34',2017,295,2690,912390
British Columbia,Both sexes,'35-49',2017,338,3090,915160
British Columbia,Both sexes,'50-64',2017,354,3480,984330
British Columbia,Both sexes,'65-79',2017,390,2470,633800
British Columbia,Both sexes,'80+',2017,314,710,226320
British Columbia,Females,'1+',2000,776,15160,1954330
British Columbia,Females,'1-19',2000,1076,4820,448160
British Columbia,Females,'20-34',2000,668,2680,401450
British Columbia,Females,'35-49',2000,653,3230,494390
British Columbia,Females,'50-64',2000,694,2230,321320
British Columbia,Females,'65-79',2000,801,1610,201120
British Columbia,Females,'80+',2000,649,570,87870
British Columbia,Females,'1+',2001,721,14150,1963780
British Columbia,Females,'1-19',2001,1009,4470,443230
British Columbia,Females,'20-34',2001,621,2490,401270
British Columbia,Females,'35-49',2001,613,3020,493010
British Columbia,Females,'50-64',2001,662,2210,333630
British Columbia,Females,'65-79',2001,712,1430,200850
British Columbia,Females,'80+',2001,577,530,91810
British Columbia,Females,'1+',2002,692,13620,1967430
British Columbia,Females,'1-19',2002,997,4350,436210
British Columbia,Females,'20-34',2002,600,2390,398200
British Columbia,Females,'35-49',2002,604,2960,490080
British Columbia,Females,'50-64',2002,606,2100,346360
British Columbia,Females,'65-79',2002,650,1310,201590
British Columbia,Females,'80+',2002,547,520,95000
British Columbia,Females,'1+',2003,691,13690,1981900
British Columbia,Females,'1-19',2003,1018,4390,431370
British Columbia,Females,'20-34',2003,602,2410,400080
British Columbia,Females,'35-49',2003,604,2950,488530
British Columbia,Females,'50-64',2003,587,2120,360950
British Columbia,Females,'65-79',2003,656,1330,202650
British Columbia,Females,'80+',2003,498,490,98300
British Columbia,Females,'1+',2004,679,13540,1993010
British Columbia,Females,'1-19',2004,1015,4330,426640
British Columbia,Females,'20-34',2004,552,2200,398770
British Columbia,Females,'35-49',2004,608,2960,486700
British Columbia,Females,'50-64',2004,577,2170,375950
British Columbia,Females,'65-79',2004,651,1330,204170
British Columbia,Females,'80+',2004,546,550,100760
British Columbia,Females,'1+',2005,706,14190,2011040
British Columbia,Females,'1-19',2005,1095,4640,423700
British Columbia,Females,'20-34',2005,599,2390,399270
British Columbia,Females,'35-49',2005,615,3000,487530
British Columbia,Females,'50-64',2005,599,2340,390410
British Columbia,Females,'65-79',2005,614,1270,206950
British Columbia,Females,'80+',2005,523,540,103170
British Columbia,Females,'1+',2006,616,12470,2024230
British Columbia,Females,'1-19',2006,910,3820,419980
British Columbia,Females,'20-34',2006,532,2130,400590
British Columbia,Females,'35-49',2006,552,2670,483600
British Columbia,Females,'50-64',2006,536,2170,404500
British Columbia,Females,'65-79',2006,576,1210,209980
British Columbia,Females,'80+',2006,464,490,105610
British Columbia,Females,'1+',2007,628,12840,2046160
British Columbia,Females,'1-19',2007,906,3790,418140
British Columbia,Females,'20-34',2007,534,2170,406380
British Columbia,Females,'35-49',2007,568,2730,480440
British Columbia,Females,'50-64',2007,556,2330,418780
British Columbia,Females,'65-79',2007,605,1300,214710
British Columbia,Females,'80+',2007,492,530,107700
British Columbia,Females,'1+',2008,596,12340,2069490
British Columbia,Females,'1-19',2008,820,3420,416940
British Columbia,Females,'20-34',2008,511,2120,414850
British Columbia,Females,'35-49',2008,550,2620,476620
British Columbia,Females,'50-64',2008,526,2270,431440
British Columbia,Females,'65-79',2008,613,1350,220120
British Columbia,Females,'80+',2008,493,540,109490
British Columbia,Females,'1+',2009,633,13230,2089430
British Columbia,Females,'1-19',2009,871,3620,415840
British Columbia,Females,'20-34',2009,545,2290,420060
British Columbia,Females,'35-49',2009,613,2890,471670
British Columbia,Females,'50-64',2009,563,2500,444340
British Columbia,Females,'65-79',2009,612,1380,225560
British Columbia,Females,'80+',2009,491,550,111950
British Columbia,Females,'1+',2010,591,12470,2109330
British Columbia,Females,'1-19',2010,913,3790,415010
British Columbia,Females,'20-34',2010,464,1970,424990
British Columbia,Females,'35-49',2010,546,2550,466630
British Columbia,Females,'50-64',2010,523,2390,456850
British Columbia,Females,'65-79',2010,548,1270,231560
British Columbia,Females,'80+',2010,446,510,114310
British Columbia,Females,'1+',2011,523,11110,2124360
British Columbia,Females,'1-19',2011,806,3330,413280
British Columbia,Females,'20-34',2011,407,1740,427090
British Columbia,Females,'35-49',2011,483,2230,461260
British Columbia,Females,'50-64',2011,444,2060,463590
British Columbia,Females,'65-79',2011,511,1240,242690
British Columbia,Females,'80+',2011,438,510,116450
British Columbia,Females,'1+',2012,493,10540,2136810
British Columbia,Females,'1-19',2012,736,3020,410450
British Columbia,Females,'20-34',2012,394,1690,428470
British Columbia,Females,'35-49',2012,454,2060,453650
British Columbia,Females,'50-64',2012,416,1960,470890
British Columbia,Females,'65-79',2012,502,1280,254770
British Columbia,Females,'80+',2012,439,520,118540
British Columbia,Females,'1+',2013,491,10540,2145570
British Columbia,Females,'1-19',2013,736,3010,408870
British Columbia,Females,'20-34',2013,372,1590,427740
British Columbia,Females,'35-49',2013,461,2050,444820
British Columbia,Females,'50-64',2013,434,2070,477040
British Columbia,Females,'65-79',2013,506,1350,266830
British Columbia,Females,'80+',2013,382,460,120270
British Columbia,Females,'1+',2014,491,10630,2166630
British Columbia,Females,'1-19',2014,748,3070,410190
British Columbia,Females,'20-34',2014,395,1700,430570
British Columbia,Females,'35-49',2014,448,1980,441850
British Columbia,Females,'50-64',2014,415,2000,481990
British Columbia,Females,'65-79',2014,501,1400,279680
British Columbia,Females,'80+',2014,392,480,122370
British Columbia,Females,'1+',2015,487,10690,2195570
British Columbia,Females,'1-19',2015,740,3060,413620
British Columbia,Females,'20-34',2015,383,1670,435730
British Columbia,Females,'35-49',2015,458,2030,442980
British Columbia,Females,'50-64',2015,426,2070,486260
British Columbia,Females,'65-79',2015,476,1390,292320
British Columbia,Females,'80+',2015,377,470,124660
British Columbia,Females,'1+',2016,456,10170,2230130
British Columbia,Females,'1-19',2016,688,2880,418470
British Columbia,Females,'20-34',2016,344,1520,441820
British Columbia,Females,'35-49',2016,435,1950,448650
British Columbia,Females,'50-64',2016,405,1980,488690
British Columbia,Females,'65-79',2016,455,1390,305410
British Columbia,Females,'80+',2016,362,460,127090
British Columbia,Females,'1+',2017,434,9860,2273330
British Columbia,Females,'1-19',2017,628,2670,425480
British Columbia,Females,'20-34',2017,334,1520,455350
British Columbia,Females,'35-49',2017,398,1810,454930
British Columbia,Females,'50-64',2017,408,2000,489800
British Columbia,Females,'65-79',2017,446,1420,318280
British Columbia,Females,'80+',2017,340,440,129520
British Columbia,Males,'1+',2000,691,13280,1921040
British Columbia,Males,'1-19',2000,1377,6360,461780
British Columbia,Males,'20-34',2000,447,1790,400600
British Columbia,Males,'35-49',2000,417,2060,493890
British Columbia,Males,'50-64',2000,430,1420,329940
British Columbia,Males,'65-79',2000,686,1260,183690
British Columbia,Males,'80+',2000,743,380,51140
British Columbia,Males,'1+',2001,646,12480,1932990
British Columbia,Males,'1-19',2001,1317,5990,454840
British Columbia,Males,'20-34',2001,427,1720,402480
British Columbia,Males,'35-49',2001,395,1950,493600
British Columbia,Males,'50-64',2001,399,1370,343100
British Columbia,Males,'65-79',2001,621,1150,185240
British Columbia,Males,'80+',2001,595,320,53740
British Columbia,Males,'1+',2002,629,12190,1938300
British Columbia,Males,'1-19',2002,1318,5880,446270
British Columbia,Males,'20-34',2002,421,1690,401150
British Columbia,Males,'35-49',2002,373,1830,490780
British Columbia,Males,'50-64',2002,401,1430,356570
British Columbia,Males,'65-79',2002,576,1080,187620
British Columbia,Males,'80+',2002,519,290,55920
British Columbia,Males,'1+',2003,600,11760,1960360
British Columbia,Males,'1-19',2003,1303,5740,440380
British Columbia,Males,'20-34',2003,386,1570,406900
British Columbia,Males,'35-49',2003,359,1770,492870
British Columbia,Males,'50-64',2003,372,1380,371120
British Columbia,Males,'65-79',2003,519,990,190750
British Columbia,Males,'80+',2003,548,320,58360
British Columbia,Males,'1+',2004,606,11980,1976570
British Columbia,Males,'1-19',2004,1321,5730,433820
British Columbia,Males,'20-34',2004,380,1550,407990
British Columbia,Males,'35-49',2004,379,1870,493620
British Columbia,Males,'50-64',2004,370,1430,386360
British Columbia,Males,'65-79',2004,535,1040,194450
British Columbia,Males,'80+',2004,580,350,60300
British Columbia,Males,'1+',2005,634,12640,1995210
British Columbia,Males,'1-19',2005,1448,6220,429610
British Columbia,Males,'20-34',2005,397,1620,408380
British Columbia,Males,'35-49',2005,382,1890,494930
British Columbia,Males,'50-64',2005,384,1540,401110
British Columbia,Males,'65-79',2005,513,1020,198810
British Columbia,Males,'80+',2005,545,340,62380
British Columbia,Males,'1+',2006,553,11080,2003900
British Columbia,Males,'1-19',2006,1232,5230,424620
British Columbia,Males,'20-34',2006,339,1380,407290
British Columbia,Males,'35-49',2006,372,1820,489690
British Columbia,Males,'50-64',2006,343,1420,414000
British Columbia,Males,'65-79',2006,467,950,203610
British Columbia,Males,'80+',2006,463,300,64730
British Columbia,Males,'1+',2007,549,11130,2028070
British Columbia,Males,'1-19',2007,1184,5000,422290
British Columbia,Males,'20-34',2007,339,1400,413120
British Columbia,Males,'35-49',2007,375,1830,487450
British Columbia,Males,'50-64',2007,373,1600,428560
British Columbia,Males,'65-79',2007,458,960,209450
British Columbia,Males,'80+',2007,491,330,67210
British Columbia,Males,'1+',2008,529,10870,2053230
British Columbia,Males,'1-19',2008,1118,4700,420530
British Columbia,Males,'20-34',2008,341,1440,422220
British Columbia,Males,'35-49',2008,349,1690,484070
British Columbia,Males,'50-64',2008,361,1590,440630
British Columbia,Males,'65-79',2008,486,1050,215900
British Columbia,Males,'80+',2008,558,390,69870
British Columbia,Males,'1+',2009,557,11540,2070770
British Columbia,Males,'1-19',2009,1206,5050,418630
British Columbia,Males,'20-34',2009,366,1560,426540
British Columbia,Males,'35-49',2009,397,1900,478200
British Columbia,Males,'50-64',2009,378,1710,452760
British Columbia,Males,'65-79',2009,445,990,222270
British Columbia,Males,'80+',2009,442,320,72350
British Columbia,Males,'1+',2010,522,10920,2091170
British Columbia,Males,'1-19',2010,1204,5030,417760
British Columbia,Males,'20-34',2010,329,1420,432010
British Columbia,Males,'35-49',2010,362,1710,471840
British Columbia,Males,'50-64',2010,325,1510,465280
British Columbia,Males,'65-79',2010,420,960,228560
British Columbia,Males,'80+',2010,409,310,75750
British Columbia,Males,'1+',2011,462,9730,2106970
British Columbia,Males,'1-19',2011,1067,4430,414990
British Columbia,Males,'20-34',2011,283,1230,434590
British Columbia,Males,'35-49',2011,305,1420,465860
British Columbia,Males,'50-64',2011,309,1460,472510
British Columbia,Males,'65-79',2011,371,890,240050
British Columbia,Males,'80+',2011,380,300,78950
British Columbia,Males,'1+',2012,443,9390,2119730
British Columbia,Males,'1-19',2012,994,4100,412460
British Columbia,Males,'20-34',2012,262,1140,435410
British Columbia,Males,'35-49',2012,322,1470,457230
British Columbia,Males,'50-64',2012,298,1430,479870
British Columbia,Males,'65-79',2012,364,920,252890
British Columbia,Males,'80+',2012,391,320,81870
British Columbia,Males,'1+',2013,445,9470,2126120
British Columbia,Males,'1-19',2013,1016,4170,410600
British Columbia,Males,'20-34',2013,265,1150,433850
British Columbia,Males,'35-49',2013,319,1430,448160
British Columbia,Males,'50-64',2013,303,1470,484630
British Columbia,Males,'65-79',2013,363,960,264400
British Columbia,Males,'80+',2013,355,300,84480
British Columbia,Males,'1+',2014,440,9430,2144690
British Columbia,Males,'1-19',2014,996,4100,411560
British Columbia,Males,'20-34',2014,262,1140,435100
British Columbia,Males,'35-49',2014,311,1380,444400
British Columbia,Males,'50-64',2014,315,1540,488940
British Columbia,Males,'65-79',2014,350,970,277020
British Columbia,Males,'80+',2014,353,310,87700
British Columbia,Males,'1+',2015,416,9040,2173650
British Columbia,Males,'1-19',2015,938,3900,415850
British Columbia,Males,'20-34',2015,255,1120,438940
British Columbia,Males,'35-49',2015,298,1330,446520
British Columbia,Males,'50-64',2015,299,1470,491800
British Columbia,Males,'65-79',2015,325,940,289520
British Columbia,Males,'80+',2015,308,280,91030
British Columbia,Males,'1+',2016,396,8740,2209030
British Columbia,Males,'1-19',2016,852,3590,421150
British Columbia,Males,'20-34',2016,241,1070,444670
British Columbia,Males,'35-49',2016,285,1290,452510
British Columbia,Males,'50-64',2016,298,1470,494080
British Columbia,Males,'65-79',2016,337,1020,302630
British Columbia,Males,'80+',2016,330,310,94020
British Columbia,Males,'1+',2017,392,8830,2253770
British Columbia,Males,'1-19',2017,831,3570,429600
British Columbia,Males,'20-34',2017,256,1170,457050
British Columbia,Males,'35-49',2017,280,1290,460250
British Columbia,Males,'50-64',2017,299,1480,494540
British Columbia,Males,'65-79',2017,333,1050,315520
British Columbia,Males,'80+',2017,289,280,96820
Yukon Territory,Both sexes,'1+',2010,813,280,34450
Yukon Territory,Both sexes,'1-19',2010,1236,90,7280
Yukon Territory,Both sexes,'20-34',2010,640,50,7810
Yukon Territory,Both sexes,'35-49',2010,743,60,8080
Yukon Territory,Both sexes,'50-64',2010,611,50,8180
Yukon Territory,Both sexes,'65-79',2010,392,10,2550
Yukon Territory,Both sexes,'1+',2011,542,190,35070
Yukon Territory,Both sexes,'1-19',2011,829,60,7240
Yukon Territory,Both sexes,'20-34',2011,613,50,8150
Yukon Territory,Both sexes,'35-49',2011,499,40,8010
Yukon Territory,Both sexes,'50-64',2011,478,40,8360
Yukon Territory,Both sexes,'65-79',2011,362,10,2760
Yukon Territory,Both sexes,'1+',2012,474,170,35900
Yukon Territory,Both sexes,'1-19',2012,956,70,7320
Yukon Territory,Both sexes,'20-34',2012,474,40,8430
Yukon Territory,Both sexes,'35-49',2012,373,30,8040
Yukon Territory,Both sexes,'50-64',2012,352,30,8520
Yukon Territory,Both sexes,'1+',2013,414,150,36270
Yukon Territory,Both sexes,'1-19',2013,685,50,7300
Yukon Territory,Both sexes,'20-34',2013,351,30,8550
Yukon Territory,Both sexes,'35-49',2013,501,40,7990
Yukon Territory,Both sexes,'50-64',2013,232,20,8620
Yukon Territory,Both sexes,'65-79',2013,314,10,3180
Yukon Territory,Both sexes,'1+',2014,436,160,36680
Yukon Territory,Both sexes,'1-19',2014,813,60,7380
Yukon Territory,Both sexes,'20-34',2014,349,30,8600
Yukon Territory,Both sexes,'35-49',2014,376,30,7970
Yukon Territory,Both sexes,'50-64',2014,344,30,8730
Yukon Territory,Both sexes,'65-79',2014,299,10,3350
Yukon Territory,Both sexes,'1+',2015,564,210,37260
Yukon Territory,Both sexes,'1-19',2015,1065,80,7510
Yukon Territory,Both sexes,'20-34',2015,465,40,8610
Yukon Territory,Both sexes,'35-49',2015,371,30,8080
Yukon Territory,Both sexes,'50-64',2015,457,40,8750
Yukon Territory,Both sexes,'65-79',2015,556,20,3600
Yukon Territory,Both sexes,'1+',2016,421,160,38030
Yukon Territory,Both sexes,'1-19',2016,787,60,7620
Yukon Territory,Both sexes,'20-34',2016,455,40,8790
