Scenario,Region,Variable,Type,Year,Value,Unit
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2021,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2022,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2023,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2024,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2025,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2026,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2027,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2028,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2029,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2030,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2031,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2032,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2033,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2034,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2035,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2036,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2037,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2038,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2039,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2040,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2041,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2042,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2043,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2044,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2045,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2046,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2047,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2048,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2049,0,GWh
Evolving Policies,Newfoundland and Labrador,Coal & Coke,Primary Fuel,2050,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2005,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2006,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2007,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2008,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2009,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2010,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2011,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2012,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2013,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2014,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2015,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2016,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2017,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2018,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2019,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2020,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2021,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2022,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2023,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2024,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2025,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2026,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2027,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2028,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2029,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2030,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2031,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2032,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2033,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2034,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2035,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2036,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2037,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2038,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2039,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2040,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2041,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2042,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2043,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2044,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2045,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2046,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2047,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2048,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2049,0,GWh
Evolving Policies,Northwest Territories,Coal & Coke,Primary Fuel,2050,0,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2005,8374.984,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2006,8119.944,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2007,8768.63,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2008,8765.973,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2009,7688.15,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2010,7492.966,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2011,6494.95,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2012,6173.748,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2013,6848.48,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2014,5521.816,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2015,4854.0841,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2016,4812.2123,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2017,4829.1605,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2018,4959.7592,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2019,4972.7192,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2020,3725.5653,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2021,3842.875,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2022,4108.5885,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2023,3869.4871,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2024,3950.6842,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2025,3334.0712,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2026,3378.6294,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2027,3380.7009,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2028,3373.6733,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2029,3384.4139,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2030,3372.7645,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2031,3406.317,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2032,2280.7561,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2033,2323.8289,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2034,2346.0512,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2035,2158.2506,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2036,2200.0074,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2037,2233.1965,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2038,2215.1266,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2039,1834.7396,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2040,1799.2919,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2041,0,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2042,0,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2043,0,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2044,0,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2045,0,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2046,0,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2047,0,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2048,0,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2049,0,GWh
Evolving Policies,Nova Scotia,Coal & Coke,Primary Fuel,2050,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2005,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2006,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2007,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2008,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2009,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2010,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2011,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2012,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2013,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2014,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2015,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2016,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2017,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2018,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2019,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2020,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2021,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2022,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2023,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2024,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2025,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2026,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2027,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2028,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2029,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2030,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2031,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2032,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2033,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2034,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2035,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2036,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2037,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2038,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2039,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2040,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2041,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2042,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2043,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2044,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2045,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2046,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2047,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2048,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2049,0,GWh
Evolving Policies,Nunavut,Coal & Coke,Primary Fuel,2050,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2005,28734.08,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2006,23808.08,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2007,27468.72,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2008,22638.21,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2009,10461.15,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2010,10336.62,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2011,4329.339,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2012,3596.735,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2013,2742.243,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2014,94.8114,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2015,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2016,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2017,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2018,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2019,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2020,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2021,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2022,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2023,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2024,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2025,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2026,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2027,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2028,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2029,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2030,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2031,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2032,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2033,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2034,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2035,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2036,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2037,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2038,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2039,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2040,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2041,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2042,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2043,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2044,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2045,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2046,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2047,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2048,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2049,0,GWh
Evolving Policies,Ontario,Coal & Coke,Primary Fuel,2050,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2005,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2006,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2007,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2008,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2009,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2010,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2011,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2012,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2013,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2014,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2015,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2016,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2017,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2018,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2019,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2020,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2021,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2022,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2023,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2024,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2025,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2026,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2027,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2028,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2029,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2030,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2031,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2032,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2033,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2034,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2035,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2036,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2037,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2038,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2039,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2040,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2041,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2042,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2043,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2044,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2045,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2046,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2047,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2048,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2049,0,GWh
Evolving Policies,Prince Edward Island,Coal & Coke,Primary Fuel,2050,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2005,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2006,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2007,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2008,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2009,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2010,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2011,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2012,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2013,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2014,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2015,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2016,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2017,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2018,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2019,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2020,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2021,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2022,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2023,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2024,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2025,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2026,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2027,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2028,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2029,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2030,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2031,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2032,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2033,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2034,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2035,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2036,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2037,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2038,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2039,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2040,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2041,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2042,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2043,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2044,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2045,0,GWh
Evolving Policies,Quebec,Coal & Coke,Primary Fuel,2046,0,GWh
