Scenario,Region,Variable,Type,Year,Value,Unit
Current Policies,Manitoba,Wind,Primary Fuel,2005,20,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2006,103.95,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2007,103.95,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2008,103.95,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2009,103.95,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2010,103.95,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2011,241.95,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2012,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2013,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2014,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2015,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2016,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2017,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2018,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2019,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2020,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2021,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2022,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2023,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2024,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2025,258.45,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2026,292.488,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2027,327.4641,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2028,363.2581,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2029,399.7676,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2030,436.7236,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2031,474.1493,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2032,512.0497,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2033,550.2099,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2034,588.6472,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2035,627.3787,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2036,666.3445,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2037,705.552,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2038,744.9144,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2039,784.4051,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2040,823.9623,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2041,863.5643,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2042,903.2244,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2043,942.9033,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2044,982.644,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2045,1022.429,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2046,1062.291,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2047,1102.22,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2048,1142.243,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2049,1182.344,Megwatts
Current Policies,Manitoba,Wind,Primary Fuel,2050,1222.915,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2005,0,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2006,0,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2007,0,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2008,96,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2009,195,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2010,195,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2011,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2012,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2013,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2014,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2015,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2016,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2017,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2018,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2019,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2020,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2021,294,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2022,329,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2023,338.9791,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2024,348.6359,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2025,358.4721,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2026,368.5108,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2027,378.6592,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2028,388.8933,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2029,399.2308,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2030,409.6655,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2031,420.2291,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2032,430.8979,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2033,471.6679,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2034,482.4983,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2035,493.3582,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2036,515.1213,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2037,536.42,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2038,558.2985,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2039,580.1822,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2040,602.0761,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2041,613.0181,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2042,634.527,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2043,656.1454,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2044,677.8522,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2045,699.2899,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2046,720.2745,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2047,740.9291,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2048,761.3305,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2049,781.5499,Megwatts
Current Policies,New Brunswick,Wind,Primary Fuel,2050,801.0255,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2005,0,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2006,0,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2007,0,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2008,0,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2009,54,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2010,54,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2011,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2012,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2013,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2014,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2015,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2016,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2017,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2018,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2019,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2020,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2021,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2022,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2023,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2024,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2025,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2026,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2027,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2028,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2029,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2030,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2031,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2032,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2033,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2034,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2035,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2036,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2037,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2038,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2039,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2040,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2041,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2042,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2043,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2044,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2045,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2046,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2047,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2048,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2049,54.3,Megwatts
Current Policies,Newfoundland and Labrador,Wind,Primary Fuel,2050,54.3,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2005,34.7,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2006,37.1,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2007,42.3,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2008,43.2,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2009,43.2,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2010,122.2,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2011,216.6,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2012,320.2,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2013,326.17,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2014,328.17,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2015,534.17,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2016,596.4,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2017,615.4,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2018,615.4,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2019,615.4,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2020,615.4,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2021,615.4,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2022,615.4,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2023,627.4095,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2024,627.4095,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2025,640.6546,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2026,654.1553,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2027,667.7709,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2028,681.6008,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2029,695.7177,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2030,709.9697,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2031,724.3997,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2032,738.9871,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2033,753.7306,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2034,768.6682,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2035,783.7156,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2036,799.0457,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2037,814.566,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2038,830.3043,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2039,846.1442,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2040,862.1923,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2041,878.3317,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2042,894.5763,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2043,910.8606,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2044,942.4973,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2045,974.3155,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2046,1006.916,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2047,1039.559,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2048,1072.268,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2049,1105.047,Megwatts
Current Policies,Nova Scotia,Wind,Primary Fuel,2050,1138.447,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2005,0,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2006,0,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2007,0,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2008,0,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2009,0,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2010,0,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2011,0,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2012,9.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2013,9.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2014,9.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2015,9.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2016,9.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2017,9.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2018,9.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2019,9.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2020,9.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2021,9.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2022,13.2,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2023,4,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2024,4.9248,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2025,5.8313,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2026,6.7348,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2027,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2028,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2029,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2030,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2031,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2032,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2033,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2034,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2035,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2036,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2037,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2038,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2039,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2040,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2041,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2042,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2043,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2044,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2045,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2046,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2047,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2048,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2049,7.6701,Megwatts
Current Policies,Northwest Territories,Wind,Primary Fuel,2050,7.6701,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2005,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2006,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2007,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2008,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2009,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2010,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2011,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2012,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2013,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2014,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2015,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2016,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2017,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2018,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2019,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2020,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2021,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2022,0,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2023,0.2528,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2024,0.5132,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2025,0.7761,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2026,1.0335,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2027,1.2891,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2028,1.5465,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2029,1.8058,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2030,2.0664,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2031,2.3285,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2032,2.592,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2033,2.8568,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2034,3.123,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2035,3.3909,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2036,3.6602,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2037,3.9279,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2038,4.1979,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2039,4.4698,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2040,4.7436,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2041,5.0191,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2042,5.2964,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2043,5.576,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2044,5.8575,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2045,6.1411,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2046,6.4279,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2047,6.717,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2048,7.0084,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2049,7.3035,Megwatts
Current Policies,Nunavut,Wind,Primary Fuel,2050,7.6104,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2005,15,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2006,414,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2007,491,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2008,782.0001,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2009,1168,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2010,1447,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2011,1970,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2012,2053,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2013,2491,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2014,3489.999,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2015,4374,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2016,4841.45,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2017,5115.45,Megwatts
Current Policies,Ontario,Wind,Primary Fuel,2018,5076.45,Megwatts
